time_index,area,num_people
17,F,8
17,H,10
17,E,5
17,IM2,5
17,L,1
17,C,3
17,M,1
17,B,6
17,A,0
18,G,7
18,Outside,73
18,J,3
18,K,5
18,D,4
18,GH,9
18,N,1
18,IM1,16
18,F,6
18,H,8
18,E,9
18,IM2,3
18,L,2
18,C,3
18,M,1
18,B,4
18,A,0
19,G,9
19,Outside,68
19,J,1
19,K,3
19,D,11
19,GH,10
19,N,1
19,IM1,16
19,F,9
19,H,8
19,E,3
19,IM2,4
19,L,4
19,C,2
19,M,1
19,B,6
19,A,0
20,G,6
20,Outside,79
20,J,2
20,K,4
20,D,8
20,GH,10
20,N,1
20,IM1,8
20,F,5
20,H,8
20,E,10
20,IM2,4
20,L,3
20,C,1
20,M,1
20,B,7
20,A,0
21,G,5
21,Outside,76
21,J,3
21,K,3
21,D,10
21,GH,8
21,N,1
21,IM1,13
21,F,11
21,H,6
21,E,3
21,IM2,7
21,L,3
21,C,2
21,M,0
21,B,6
21,A,0
22,G,7
22,Outside,68
22,J,1
22,K,4
22,D,11
22,GH,5
22,N,1
22,IM1,17
22,F,12
22,H,8
22,E,3
22,IM2,6
22,L,1
22,C,3
22,M,1
22,B,4
22,A,1
23,G,3
23,Outside,67
23,J,2
23,K,8
23,D,5
23,GH,6
23,N,1
23,IM1,15
23,F,11
23,H,15
23,E,5
23,IM2,3
23,L,1
23,C,1
23,M,1
23,B,4
23,A,0
24,G,2
24,Outside,73
24,J,3
24,K,5
24,D,4
24,GH,9
24,N,1
24,IM1,14
24,F,7
24,H,10
24,E,6
24,IM2,1
24,L,1
24,C,6
24,M,0
24,B,5
24,A,0
25,G,7
25,Outside,68
25,J,3
25,K,5
25,D,4
25,GH,5
25,N,1
25,IM1,14
25,F,8
25,H,8
25,E,5
25,IM2,2
25,L,4
25,C,2
25,M,0
25,B,7
25,A,0
26,G,6
26,Outside,65
26,J,3
26,K,6
26,D,6
26,GH,10
26,N,1
26,IM1,10
26,F,6
26,H,8
26,E,11
26,IM2,1
26,L,2
26,C,1
26,M,1
26,B,6
26,A,0
27,G,4
27,Outside,71
27,J,2
27,K,6
27,D,4
27,GH,7
27,N,1
27,IM1,9
27,F,9
27,H,7
27,E,12
27,IM2,3
27,L,2
27,C,1
27,M,1
27,B,4
27,A,0
28,G,3
28,Outside,68
28,J,2
28,K,6
28,D,4
28,GH,11
28,N,2
28,IM1,6
28,F,7
28,H,8
28,E,14
28,IM2,3
28,L,1
28,C,1
28,M,0
28,B,6
28,A,0
29,G,6
29,Outside,60
29,J,2
29,K,4
29,D,9
29,GH,9
29,N,1
29,IM1,14
29,F,10
29,H,7
29,E,9
29,IM2,2
29,L,2
29,C,2
29,M,2
29,B,7
29,A,0
30,G,7
30,Outside,61
30,J,4
30,K,5
30,D,6
30,GH,13
30,N,2
30,IM1,14
30,F,9
30,H,7
30,E,12
30,IM2,4
30,L,4
30,C,4
30,M,2
30,B,4
30,A,0
31,G,6
31,Outside,73
31,J,3
31,K,7
31,D,6
31,GH,11
31,N,1
31,IM1,14
31,F,7
31,H,7
31,E,12
31,IM2,4
31,L,1
31,C,3
31,M,1
31,B,7
31,A,0
32,G,9
32,Outside,83
32,J,2
32,K,5
32,D,7
32,GH,7
32,N,1
32,IM1,11
32,F,10
32,H,5
32,E,8
32,IM2,2
32,L,1
32,C,2
32,M,2
32,B,4
32,A,0
33,G,4
33,Outside,74
33,J,3
33,K,3
33,D,9
33,GH,8
33,N,1
33,IM1,14
33,F,8
33,H,9
33,E,9
33,IM2,3
33,L,2
33,C,4
33,M,1
33,B,4
33,A,0
34,G,8
34,Outside,76
34,J,2
34,K,4
34,D,11
34,GH,7
34,N,0
34,IM1,8
34,F,8
34,H,9
34,E,10
34,IM2,2
34,L,2
34,C,4
34,M,1
34,B,6
34,A,0
35,G,9
35,Outside,72
35,J,2
35,K,2
35,D,11
35,GH,11
35,N,0
35,IM1,9
35,F,7
35,H,8
35,E,10
35,IM2,1
35,L,4
35,C,1
35,M,0
35,B,5
35,A,1
36,G,4
36,Outside,86
36,J,1
36,K,3
36,D,7
36,GH,12
36,N,1
36,IM1,7
36,F,6
36,H,8
36,E,11
36,IM2,5
36,L,3
36,C,2
36,M,1
36,B,5
36,A,0
37,G,13
37,Outside,71
37,J,2
37,K,5
37,D,9
37,GH,12
37,N,1
37,IM1,9
37,F,6
37,H,9
37,E,11
37,IM2,3
37,L,5
37,C,2
37,M,1
37,B,4
37,A,0
38,G,6
38,Outside,65
38,J,1
38,K,4
38,D,11
38,GH,12
38,N,0
38,IM1,4
38,F,7
38,H,7
38,E,16
38,IM2,3
38,L,5
38,C,2
38,M,1
38,B,6
38,A,0
39,G,6
39,Outside,72
39,J,1
39,K,5
39,D,9
39,GH,8
39,N,1
39,IM1,6
39,F,10
39,H,9
39,E,14
39,IM2,1
39,L,3
39,C,3
39,M,1
39,B,6
39,A,0
40,G,6
40,Outside,81
40,J,2
40,K,4
40,D,7
40,GH,6
40,N,0
40,IM1,10
40,F,5
40,H,7
40,E,12
40,IM2,3
40,L,5
40,C,2
40,M,1
40,B,7
40,A,1
41,G,7
41,Outside,81
41,J,2
41,K,1
41,D,12
41,GH,7
41,N,0
41,IM1,7
41,F,7
41,H,7
41,E,16
41,IM2,7
41,L,5
41,C,2
41,M,1
41,B,5
41,A,0
42,G,4
42,Outside,81
42,J,2
42,K,2
42,D,16
42,GH,11
42,N,0
42,IM1,8
42,F,7
42,H,8
42,E,9
42,IM2,5
42,L,5
42,C,4
42,M,1
42,B,2
42,A,0
43,G,4
43,Outside,89
43,J,2
43,K,2
43,D,4
43,GH,10
43,N,1
43,IM1,7
43,F,4
43,H,8
43,E,14
43,IM2,8
43,L,5
43,C,2
43,M,1
43,B,4
43,A,0
44,G,4
44,Outside,90
44,J,2
44,K,4
44,D,8
44,GH,8
44,N,1
44,IM1,5
44,F,3
44,H,9
44,E,14
44,IM2,4
44,L,4
44,C,6
44,M,1
44,B,1
44,A,1
45,G,8
45,Outside,72
45,J,3
45,K,6
45,D,7
45,GH,11
45,N,1
45,IM1,11
45,F,6
45,H,9
45,E,9
45,IM2,4
45,L,5
45,C,5
45,M,1
45,B,2
45,A,1
46,G,8
46,Outside,77
46,J,2
46,K,4
46,D,7
46,GH,13
46,N,1
46,IM1,19
46,F,3
46,H,9
46,E,13
46,IM2,5
46,L,3
46,C,4
46,M,1
46,B,2
46,A,0
47,G,7
47,Outside,77
47,J,2
47,K,6
47,D,6
47,GH,8
47,N,1
47,IM1,13
47,F,6
47,H,7
47,E,15
47,IM2,7
47,L,3
47,C,2
47,M,0
47,B,3
47,A,0
48,G,6
48,Outside,69
48,J,3
48,K,6
48,D,10
48,GH,11
48,N,1
48,IM1,16
48,F,7
48,H,10
48,E,10
48,IM2,2
48,L,4
48,C,1
48,M,1
48,B,3
48,A,0
49,G,7
49,Outside,75
49,J,3
49,K,6
49,D,9
49,GH,6
49,N,1
49,IM1,14
49,F,7
49,H,8
49,E,8
49,IM2,2
49,L,6
49,C,2
49,M,1
49,B,4
49,A,0
50,G,6
50,Outside,85
50,J,4
50,K,4
50,D,8
50,GH,9
50,N,1
50,IM1,13
50,F,6
50,H,6
50,E,10
50,IM2,5
50,L,5
50,C,3
50,M,1
50,B,4
50,A,0
51,G,9
51,Outside,78
51,J,4
51,K,3
51,D,7
51,GH,10
51,N,1
51,IM1,15
51,F,2
51,H,6
51,E,10
51,IM2,3
51,L,5
51,C,1
51,M,1
51,B,5
51,A,0
52,G,5
52,Outside,91
52,J,2
52,K,5
52,D,9
52,GH,8
52,N,1
52,IM1,16
52,F,3
52,H,8
52,E,8
52,IM2,4
52,L,4
52,C,1
52,M,1
52,B,4
52,A,0
53,G,9
53,Outside,87
53,J,2
53,K,4
53,D,12
53,GH,2
53,N,1
53,IM1,10
53,F,5
53,H,8
53,E,7
53,IM2,2
53,L,6
53,C,4
53,M,1
53,B,4
53,A,0
54,G,12
54,Outside,65
54,J,2
54,K,5
54,D,15
54,GH,10
54,N,1
54,IM1,10
54,F,6
54,H,10
54,E,9
54,IM2,3
54,L,5
54,C,1
54,M,1
54,B,4
54,A,0
55,G,10
55,Outside,70
55,J,2
55,K,4
55,D,9
55,GH,6
55,N,1
55,IM1,12
55,F,4
55,H,12
55,E,10
55,IM2,8
55,L,4
55,C,2
55,M,1
55,B,5
55,A,0
56,G,7
56,Outside,69
56,J,1
56,K,4
56,D,10
56,GH,13
56,N,1
56,IM1,11
56,F,7
56,H,11
56,E,8
56,IM2,6
56,L,4
56,C,2
56,M,1
56,B,3
56,A,0
57,G,6
57,Outside,82
57,J,2
57,K,3
57,D,8
57,GH,9
57,N,2
57,IM1,16
57,F,6
57,H,12
57,E,7
57,IM2,6
57,L,3
57,C,2
57,M,1
57,B,4
57,A,1
58,G,5
58,Outside,87
58,J,2
58,K,1
58,D,8
58,GH,15
58,N,1
58,IM1,15
58,F,4
58,H,10
58,E,13
58,IM2,1
58,L,5
58,C,2
58,M,1
58,B,4
58,A,0
59,G,8
59,Outside,64
59,J,3
59,K,4
59,D,10
59,GH,8
59,N,1
59,IM1,17
59,F,3
59,H,10
59,E,15
59,IM2,6
59,L,4
59,C,1
59,M,1
59,B,4
59,A,0
60,G,8
60,Outside,62
60,J,2
60,K,5
60,D,10
60,GH,13
60,N,1
60,IM1,14
60,F,6
60,H,9
60,E,15
60,IM2,4
60,L,5
60,C,4
60,M,1
60,B,5
60,A,0
61,G,8
61,Outside,77
61,J,2
61,K,5
61,D,7
61,GH,11
61,N,1
61,IM1,13
61,F,9
61,H,10
61,E,12
61,IM2,3
61,L,3
61,C,4
61,M,1
61,B,2
61,A,0
62,G,5
62,Outside,70
62,J,3
62,K,5
62,D,9
62,GH,12
62,N,1
62,IM1,11
62,F,8
62,H,12
62,E,9
62,IM2,6
62,L,4
62,C,2
62,M,1
62,B,3
62,A,0
63,G,4
63,Outside,71
63,J,4
63,K,5
63,D,7
63,GH,7
63,N,1
63,IM1,14
63,F,9
63,H,9
63,E,9
63,IM2,6
63,L,3
63,C,4
63,M,1
63,B,4
63,A,0
64,G,8
64,Outside,64
64,J,2
64,K,4
64,D,8
64,GH,12
64,N,1
64,IM1,15
64,F,9
64,H,10
64,E,7
64,IM2,4
64,L,5
64,C,3
64,M,1
64,B,9
64,A,0
65,G,6
65,Outside,61
65,J,3
65,K,6
65,D,10
65,GH,13
65,N,1
65,IM1,14
65,F,8
65,H,8
65,E,16
65,IM2,4
65,L,3
65,C,4
65,M,1
65,B,3
65,A,0
66,G,8
66,Outside,71
66,J,3
66,K,5
66,D,7
66,GH,11
66,N,1
66,IM1,14
66,F,9
66,H,12
66,E,8
66,IM2,1
66,L,3
66,C,2
66,M,1
66,B,6
66,A,0
67,G,7
67,Outside,66
67,J,1
67,K,4
67,D,8
67,GH,9
67,N,1
67,IM1,13
67,F,12
67,H,10
67,E,9
67,IM2,6
67,L,3
67,C,4
67,M,1
67,B,7
67,A,1
68,G,4
68,Outside,68
68,J,2
68,K,4
68,D,7
68,GH,13
68,N,1
68,IM1,9
68,F,9
68,H,12
68,E,17
68,IM2,8
68,L,5
68,C,7
68,M,1
68,B,5
68,A,0
69,G,5
69,Outside,66
69,J,2
69,K,4
69,D,10
69,GH,12
69,N,1
69,IM1,10
69,F,14
69,H,11
69,E,11
69,IM2,7
69,L,2
69,C,4
69,M,1
69,B,6
69,A,0
70,G,8
70,Outside,70
70,J,2
70,K,5
70,D,7
70,GH,6
70,N,1
70,IM1,11
70,F,11
70,H,8
70,E,15
70,IM2,4
70,L,3
70,C,2
70,M,1
70,B,7
70,A,0
71,G,8
71,Outside,71
71,J,2
71,K,4
71,D,8
71,GH,5
71,N,1
71,IM1,10
71,F,13
71,H,8
71,E,16
71,IM2,3
71,L,3
71,C,3
71,M,2
71,B,5
71,A,0
72,G,7
72,Outside,78
72,J,2
72,K,4
72,D,7
72,GH,7
72,N,2
72,IM1,14
72,F,8
72,H,7
72,E,10
72,IM2,3
72,L,6
72,C,5
72,M,1
72,B,3
72,A,0
73,G,10
73,Outside,72
73,J,2
73,K,3
73,D,6
73,GH,8
73,N,1
73,IM1,14
73,F,7
73,H,10
73,E,12
73,IM2,3
73,L,5
73,C,1
73,M,1
73,B,7
73,A,1
74,G,10
74,Outside,77
74,J,2
74,K,4
74,D,8
74,GH,7
74,N,1
74,IM1,16
74,F,6
74,H,9
74,E,9
74,IM2,0
74,L,3
74,C,0
74,M,1
74,B,5
74,A,0
75,G,12
75,Outside,67
75,J,2
75,K,4
75,D,7
75,GH,5
75,N,1
75,IM1,16
75,F,10
75,H,9
75,E,12
75,IM2,3
75,L,6
75,C,6
75,M,1
75,B,4
75,A,1
76,G,8
76,Outside,80
76,J,3
76,K,5
76,D,8
76,GH,4
76,N,1
76,IM1,13
76,F,12
76,H,9
76,E,14
76,IM2,4
76,L,2
76,C,4
76,M,1
76,B,5
76,A,0
77,G,11
77,Outside,81
77,J,2
77,K,5
77,D,6
77,GH,8
77,N,1
77,IM1,15
77,F,4
77,H,9
77,E,11
77,IM2,5
77,L,6
77,C,3
77,M,1
77,B,5
77,A,0
78,G,10
78,Outside,80
78,J,2
78,K,5
78,D,9
78,GH,11
78,N,1
78,IM1,11
78,F,4
78,H,10
78,E,12
78,IM2,5
78,L,3
78,C,3
78,M,1
78,B,9
78,A,1
79,G,9
79,Outside,82
79,J,3
79,K,8
79,D,6
79,GH,8
79,N,1
79,IM1,9
79,F,3
79,H,11
79,E,11
79,IM2,7
79,L,3
79,C,3
79,M,2
79,B,1
79,A,1
80,G,9
80,Outside,73
80,J,2
80,K,4
80,D,10
80,GH,6
80,N,2
80,IM1,11
80,F,6
80,H,7
80,E,13
80,IM2,6
80,L,4
80,C,4
80,M,1
80,B,5
80,A,2
81,G,13
81,Outside,74
81,J,2
81,K,5
81,D,10
81,GH,7
81,N,2
81,IM1,10
81,F,5
81,H,10
81,E,14
81,IM2,7
81,L,3
81,C,3
81,M,1
81,B,5
81,A,0
82,G,11
82,Outside,71
82,J,2
82,K,5
82,D,8
82,GH,3
82,N,1
82,IM1,11
82,F,3
82,H,8
82,E,12
82,IM2,9
82,L,3
82,C,4
82,M,1
82,B,5
82,A,0
83,G,6
83,Outside,78
83,J,2
83,K,6
83,D,8
83,GH,9
83,N,2
83,IM1,12
83,F,5
83,H,8
83,E,9
83,IM2,4
83,L,5
83,C,4
83,M,0
83,B,7
83,A,0
84,G,9
84,Outside,76
84,J,2
84,K,5
84,D,9
84,GH,10
84,N,2
84,IM1,11
84,F,5
84,H,8
84,E,11
84,IM2,4
84,L,6
84,C,1
84,M,0
84,B,6
84,A,0
85,G,10
85,Outside,80
85,J,2
85,K,5
85,D,7
85,GH,6
85,N,2
85,IM1,11
85,F,3
85,H,6
85,E,11
85,IM2,5
85,L,6
85,C,2
85,M,1
85,B,7
85,A,0
86,G,9
86,Outside,82
86,J,2
86,K,5
86,D,4
86,GH,4
86,N,2
86,IM1,12
86,F,6
86,H,9
86,E,18
86,IM2,3
86,L,5
86,C,5
86,M,1
86,B,5
86,A,1
87,G,6
87,Outside,87
87,J,2
87,K,4
87,D,8
87,GH,8
87,N,2
87,IM1,12
87,F,4
87,H,10
87,E,7
87,IM2,5
87,L,5
87,C,2
87,M,1
87,B,5
87,A,0
88,G,11
88,Outside,93
88,J,2
88,K,4
88,D,7
88,GH,6
88,N,2
88,IM1,11
88,F,3
88,H,6
88,E,11
88,IM2,5
88,L,6
88,C,4
88,M,1
88,B,5
88,A,0
89,G,11
89,Outside,92
89,J,4
89,K,4
89,D,10
89,GH,6
89,N,2
89,IM1,12
89,F,4
89,H,6
89,E,7
89,IM2,6
89,L,4
89,C,0
89,M,1
89,B,7
89,A,0
90,G,9
90,Outside,74
90,J,3
90,K,7
90,D,10
90,GH,8
90,N,2
90,IM1,8
90,F,3
90,H,8
90,E,14
90,IM2,5
90,L,5
90,C,2
90,M,1
90,B,5
90,A,0
91,G,6
91,Outside,86
91,J,1
91,K,4
91,D,14
91,GH,7
91,N,2
91,IM1,13
91,F,2
91,H,7
91,E,11
91,IM2,4
91,L,4
91,C,1
91,M,1
91,B,5
91,A,0
92,G,8
92,Outside,81
92,J,3
92,K,6
92,D,9
92,GH,3
92,N,2
92,IM1,12
92,F,7
92,H,6
92,E,11
92,IM2,4
92,L,2
92,C,3
92,M,1
92,B,7
92,A,1
93,G,6
93,Outside,77
93,J,3
93,K,6
93,D,10
93,GH,13
93,N,2
93,IM1,5
93,F,4
93,H,8
93,E,13
93,IM2,2
93,L,5
93,C,3
93,M,1
93,B,7
93,A,0
94,G,8
94,Outside,79
94,J,3
94,K,5
94,D,11
94,GH,7
94,N,3
94,IM1,10
94,F,6
94,H,7
94,E,9
94,IM2,3
94,L,2
94,C,4
94,M,1
94,B,6
94,A,0
95,G,5
95,Outside,82
95,J,3
95,K,4
95,D,13
95,GH,7
95,N,2
95,IM1,12
95,F,6
95,H,7
95,E,12
95,IM2,2
95,L,3
95,C,1
95,M,1
95,B,7
95,A,1
96,G,6
96,Outside,91
96,J,2
96,K,5
96,D,9
96,GH,3
96,N,3
96,IM1,11
96,F,4
96,H,7
96,E,15
96,IM2,3
96,L,2
96,C,2
96,M,1
96,B,7
96,A,0
97,G,5
97,Outside,68
97,J,3
97,K,8
97,D,8
97,GH,8
97,N,2
97,IM1,10
97,F,7
97,H,3
97,E,14
97,IM2,4
97,L,2
97,C,3
97,M,1
97,B,7
97,A,0
98,G,6
98,Outside,67
98,J,3
98,K,6
98,D,10
98,GH,8
98,N,2
98,IM1,12
98,F,7
98,H,8
98,E,11
98,IM2,4
98,L,3
98,C,3
98,M,1
98,B,7
98,A,0
99,G,6
99,Outside,65
99,J,3
99,K,4
99,D,13
99,GH,5
99,N,2
99,IM1,10
99,F,7
99,H,9
99,E,11
99,IM2,2
99,L,4
99,C,3
99,M,1
99,B,6
99,A,0
100,G,8
100,Outside,64
100,J,2
100,K,8
100,D,13
100,GH,4
100,N,2
100,IM1,11
100,F,7
100,H,8
100,E,13
100,IM2,4
100,L,4
100,C,4
100,M,1
100,B,6
100,A,1
101,G,10
101,Outside,61
101,J,4
101,K,9
101,D,12
101,GH,6
101,N,3
101,IM1,9
101,F,8
101,H,6
101,E,16
101,IM2,6
101,L,4
101,C,3
101,M,1
101,B,8
101,A,0
102,G,6
102,Outside,75
102,J,2
102,K,7
102,D,9
102,GH,11
102,N,2
102,IM1,10
102,F,2
102,H,10
102,E,14
102,IM2,5
102,L,5
102,C,4
102,M,1
102,B,10
102,A,0
103,G,9
103,Outside,77
103,J,2
103,K,6
103,D,9
103,GH,8
103,N,1
103,IM1,8
103,F,3
103,H,8
103,E,14
103,IM2,1
103,L,6
103,C,3
103,M,1
103,B,8
103,A,1
104,G,6
104,Outside,91
104,J,6
104,K,3
104,D,10
104,GH,5
104,N,1
104,IM1,8
104,F,3
104,H,6
104,E,10
104,IM2,3
104,L,5
104,C,4
104,M,1
104,B,6
104,A,0
105,G,6
105,Outside,97
105,J,2
105,K,4
105,D,7
105,GH,8
105,N,1
105,IM1,6
105,F,3
105,H,6
105,E,11
105,IM2,3
105,L,5
105,C,6
105,M,1
105,B,4
105,A,0
106,G,6
106,Outside,88
106,J,3
106,K,4
106,D,8
106,GH,6
106,N,1
106,IM1,7
106,F,4
106,H,8
106,E,16
106,IM2,4
106,L,3
106,C,6
106,M,1
106,B,3
106,A,0
107,G,7
107,Outside,79
107,J,7
107,K,5
107,D,8
107,GH,8
107,N,1
107,IM1,10
107,F,3
107,H,11
107,E,14
107,IM2,6
107,L,4
107,C,7
107,M,1
107,B,3
107,A,1
108,G,8
108,Outside,80
108,J,4
108,K,6
108,D,9
108,GH,8
108,N,1
108,IM1,8
108,F,5
108,H,5
108,E,11
108,IM2,3
108,L,2
108,C,6
108,M,1
108,B,4
108,A,0
109,G,9
109,Outside,79
109,J,3
109,K,4
109,D,8
109,GH,4
109,N,1
109,IM1,11
109,F,6
109,H,8
109,E,14
109,IM2,5
109,L,4
109,C,3
109,M,1
109,B,4
109,A,0
110,G,12
110,Outside,81
110,J,3
110,K,4
110,D,6
110,GH,7
110,N,1
110,IM1,10
110,F,3
110,H,5
110,E,11
110,IM2,3
110,L,4
110,C,3
110,M,1
110,B,7
110,A,0
111,G,7
111,Outside,70
111,J,5
111,K,5
111,D,9
111,GH,7
111,N,1
111,IM1,9
111,F,6
111,H,7
111,E,10
111,IM2,6
111,L,5
111,C,1
111,M,1
111,B,9
111,A,0
112,G,8
112,Outside,76
112,J,2
112,K,5
112,D,12
112,GH,8
112,N,1
112,IM1,10
112,F,6
112,H,4
112,E,11
112,IM2,6
112,L,5
112,C,1
112,M,1
112,B,7
112,A,0
113,G,7
113,Outside,85
113,J,4
113,K,6
113,D,8
113,GH,8
113,N,1
113,IM1,7
113,F,4
113,H,6
113,E,12
113,IM2,5
113,L,4
113,C,1
113,M,1
113,B,8
113,A,1
114,G,7
114,Outside,76
114,J,2
114,K,8
114,D,7
114,GH,7
114,N,1
114,IM1,6
114,F,7
114,H,8
114,E,11
114,IM2,5
114,L,4
114,C,4
114,M,1
114,B,10
114,A,1
115,G,5
115,Outside,71
115,J,2
115,K,6
115,D,7
115,GH,7
115,N,1
115,IM1,8
115,F,10
115,H,11
115,E,13
115,IM2,4
115,L,4
115,C,1
115,M,1
115,B,7
115,A,0
116,G,5
116,Outside,80
116,J,1
116,K,5
116,D,11
116,GH,8
116,N,1
116,IM1,5
116,F,7
116,H,6
116,E,11
116,IM2,3
116,L,6
116,C,2
116,M,1
116,B,6
116,A,0
117,G,7
117,Outside,79
117,J,2
117,K,5
117,D,9
117,GH,6
117,N,1
117,IM1,9
117,F,9
117,H,5
117,E,10
117,IM2,4
117,L,6
117,C,1
117,M,1
117,B,6
117,A,1
118,G,9
118,Outside,74
118,J,2
118,K,5
118,D,6
118,GH,7
118,N,1
118,IM1,8
118,F,5
118,H,10
118,E,12
118,IM2,3
118,L,5
118,C,4
118,M,1
118,B,5
118,A,0
119,G,9
119,Outside,81
119,J,2
119,K,8
119,D,6
119,GH,6
119,N,1
119,IM1,10
119,F,5
119,H,7
119,E,10
119,IM2,1
119,L,6
119,C,3
119,M,1
119,B,6
119,A,0
120,G,11
120,Outside,70
120,J,2
120,K,7
120,D,10
120,GH,4
120,N,1
120,IM1,9
120,F,3
120,H,7
120,E,9
120,IM2,1
120,L,8
120,C,6
120,M,1
120,B,7
120,A,0
121,G,5
121,Outside,86
121,J,4
121,K,6
121,D,7
121,GH,5
121,N,1
121,IM1,6
121,F,5
121,H,5
121,E,11
121,IM2,2
121,L,4
121,C,1
121,M,1
121,B,6
121,A,0
122,G,6
122,Outside,80
122,J,2
122,K,7
122,D,11
122,GH,3
122,N,1
122,IM1,7
122,F,2
122,H,11
122,E,10
122,IM2,3
122,L,3
122,C,1
122,M,1
122,B,5
122,A,0
123,G,11
123,Outside,73
123,J,2
123,K,8
123,D,12
123,GH,8
123,N,1
123,IM1,6
123,F,1
123,H,6
123,E,10
123,IM2,3
123,L,3
123,C,2
123,M,1
123,B,5
123,A,0
124,G,9
124,Outside,75
124,J,3
124,K,5
124,D,11
124,GH,5
124,N,1
124,IM1,7
124,F,5
124,H,6
124,E,13
124,IM2,7
124,L,4
124,C,2
124,M,1
124,B,5
124,A,0
125,G,11
125,Outside,76
125,J,2
125,K,4
125,D,17
125,GH,7
125,N,1
125,IM1,8
125,F,4
125,H,8
125,E,6
125,IM2,2
125,L,3
125,C,0
125,M,1
125,B,4
125,A,0
126,G,8
126,Outside,67
126,J,3
126,K,7
126,D,11
126,GH,5
126,N,1
126,IM1,6
126,F,4
126,H,10
126,E,15
126,IM2,1
126,L,7
126,C,1
126,M,1
126,B,6
126,A,1
127,G,10
127,Outside,70
127,J,4
127,K,7
127,D,5
127,GH,5
127,N,1
127,IM1,11
127,F,5
127,H,7
127,E,9
127,IM2,3
127,L,4
127,C,4
127,M,1
127,B,4
127,A,0
128,G,8
128,Outside,61
128,J,4
128,K,7
128,D,9
128,GH,6
128,N,1
128,IM1,10
128,F,7
128,H,14
128,E,8
128,IM2,6
128,L,4
128,C,1
128,M,1
128,B,7
128,A,0
129,G,9
129,Outside,70
129,J,5
129,K,4
