time_index,area,num_people
14,H,11
14,F,9
14,C,3
14,IM2,4
14,J,3
14,K,6
14,B,1
14,A,0
15,D,6
15,Outside,105
15,E,23
15,IM1,13
15,GH,6
15,L,3
15,G,5
15,M,1
15,N,1
15,H,10
15,F,8
15,C,5
15,IM2,3
15,J,2
15,K,5
15,B,0
15,A,0
16,D,5
16,Outside,98
16,E,23
16,IM1,10
16,GH,5
16,L,1
16,G,6
16,M,1
16,N,1
16,H,10
16,F,17
16,C,3
16,IM2,4
16,J,4
16,K,1
16,B,0
16,A,0
17,D,5
17,Outside,110
17,E,22
17,IM1,7
17,GH,6
17,L,4
17,G,6
17,M,1
17,N,1
17,H,6
17,F,16
17,C,3
17,IM2,6
17,J,4
17,K,3
17,B,0
17,A,1
18,D,13
18,Outside,112
18,E,17
18,IM1,9
18,GH,7
18,L,3
18,G,6
18,M,0
18,N,1
18,H,4
18,F,12
18,C,3
18,IM2,5
18,J,4
18,K,4
18,B,3
18,A,0
19,D,6
19,Outside,116
19,E,18
19,IM1,9
19,GH,10
19,L,3
19,G,9
19,M,0
19,N,1
19,H,4
19,F,8
19,C,2
19,IM2,4
19,J,2
19,K,4
19,B,2
19,A,0
20,D,4
20,Outside,101
20,E,19
20,IM1,8
20,GH,7
20,L,3
20,G,15
20,M,0
20,N,1
20,H,8
20,F,7
20,C,5
20,IM2,3
20,J,2
20,K,5
20,B,1
20,A,1
21,D,4
21,Outside,117
21,E,19
21,IM1,6
21,GH,7
21,L,3
21,G,8
21,M,0
21,N,1
21,H,6
21,F,13
21,C,5
21,IM2,8
21,J,3
21,K,7
21,B,1
21,A,0
22,D,16
22,Outside,88
22,E,29
22,IM1,5
22,GH,13
22,L,3
22,G,8
22,M,0
22,N,1
22,H,5
22,F,12
22,C,3
22,IM2,2
22,J,2
22,K,7
22,B,2
22,A,0
23,D,10
23,Outside,104
23,E,23
23,IM1,2
23,GH,7
23,L,3
23,G,4
23,M,0
23,N,1
23,H,7
23,F,10
23,C,3
23,IM2,3
23,J,3
23,K,4
23,B,3
23,A,1
24,D,4
24,Outside,108
24,E,25
24,IM1,3
24,GH,8
24,L,3
24,G,6
24,M,0
24,N,1
24,H,5
24,F,9
24,C,3
24,IM2,1
24,J,4
24,K,4
24,B,0
24,A,0
25,D,8
25,Outside,103
25,E,24
25,IM1,9
25,GH,11
25,L,1
25,G,5
25,M,0
25,N,1
25,H,6
25,F,12
25,C,1
25,IM2,3
25,J,3
25,K,5
25,B,1
25,A,0
26,D,9
26,Outside,87
26,E,31
26,IM1,8
26,GH,7
26,L,2
26,G,5
26,M,0
26,N,1
26,H,9
26,F,11
26,C,3
26,IM2,4
26,J,3
26,K,4
26,B,1
26,A,0
27,D,10
27,Outside,98
27,E,23
27,IM1,8
27,GH,6
27,L,0
27,G,9
27,M,0
27,N,1
27,H,8
27,F,2
27,C,4
27,IM2,4
27,J,2
27,K,4
27,B,1
27,A,0
28,D,5
28,Outside,111
28,E,20
28,IM1,6
28,GH,6
28,L,1
28,G,9
28,M,0
28,N,1
28,H,3
28,F,13
28,C,3
28,IM2,4
28,J,4
28,K,6
28,B,1
28,A,0
29,D,5
29,Outside,100
29,E,22
29,IM1,7
29,GH,8
29,L,1
29,G,7
29,M,0
29,N,1
29,H,11
29,F,9
29,C,3
29,IM2,3
29,J,4
29,K,6
29,B,0
29,A,1
30,D,1
30,Outside,115
30,E,23
30,IM1,12
30,GH,4
30,L,0
30,G,6
30,M,0
30,N,1
30,H,6
30,F,11
30,C,3
30,IM2,5
30,J,3
30,K,3
30,B,0
30,A,1
31,D,7
31,Outside,110
31,E,22
31,IM1,9
31,GH,7
31,L,1
31,G,9
31,M,0
31,N,1
31,H,5
31,F,7
31,C,4
31,IM2,5
31,J,6
31,K,6
31,B,0
31,A,0
32,D,3
32,Outside,116
32,E,21
32,IM1,2
32,GH,8
32,L,0
32,G,6
32,M,0
32,N,1
32,H,9
32,F,9
32,C,3
32,IM2,3
32,J,4
32,K,4
32,B,2
32,A,0
33,D,9
33,Outside,111
33,E,21
33,IM1,5
33,GH,4
33,L,2
33,G,9
33,M,0
33,N,1
33,H,5
33,F,9
33,C,5
33,IM2,7
33,J,1
33,K,4
33,B,3
33,A,0
34,D,4
34,Outside,108
34,E,20
34,IM1,9
34,GH,7
34,L,3
34,G,9
34,M,0
34,N,1
34,H,5
34,F,12
34,C,3
34,IM2,5
34,J,3
34,K,3
34,B,2
34,A,0
35,D,7
35,Outside,112
35,E,18
35,IM1,8
35,GH,7
35,L,1
35,G,8
35,M,0
35,N,1
35,H,8
35,F,9
35,C,4
35,IM2,4
35,J,5
35,K,5
35,B,1
35,A,0
36,D,8
36,Outside,107
36,E,17
36,IM1,5
36,GH,4
36,L,2
36,G,10
36,M,0
36,N,1
36,H,6
36,F,13
36,C,3
36,IM2,8
36,J,2
36,K,3
36,B,3
36,A,0
37,D,9
37,Outside,100
37,E,21
37,IM1,5
37,GH,12
37,L,1
37,G,14
37,M,0
37,N,1
37,H,5
37,F,12
37,C,3
37,IM2,3
37,J,3
37,K,8
37,B,1
37,A,0
38,D,8
38,Outside,115
38,E,16
38,IM1,11
38,GH,7
38,L,1
38,G,11
38,M,0
38,N,1
38,H,9
38,F,6
38,C,3
38,IM2,2
38,J,1
38,K,11
38,B,1
38,A,0
39,D,8
39,Outside,111
39,E,20
39,IM1,9
39,GH,8
39,L,0
39,G,10
39,M,0
39,N,1
39,H,7
39,F,6
39,C,3
39,IM2,4
39,J,1
39,K,9
39,B,1
39,A,0
40,D,9
40,Outside,102
40,E,21
40,IM1,5
40,GH,7
40,L,2
40,G,9
40,M,0
40,N,1
40,H,3
40,F,9
40,C,3
40,IM2,6
40,J,3
40,K,7
40,B,1
40,A,0
41,D,9
41,Outside,101
41,E,19
41,IM1,9
41,GH,5
41,L,1
41,G,6
41,M,0
41,N,1
41,H,5
41,F,12
41,C,5
41,IM2,4
41,J,4
41,K,7
41,B,1
41,A,0
42,D,5
42,Outside,117
42,E,19
42,IM1,5
42,GH,6
42,L,1
42,G,8
42,M,0
42,N,2
42,H,2
42,F,10
42,C,3
42,IM2,6
42,J,2
42,K,3
42,B,1
42,A,0
43,D,10
43,Outside,92
43,E,21
43,IM1,2
43,GH,8
43,L,2
43,G,7
43,M,0
43,N,3
43,H,8
43,F,10
43,C,6
43,IM2,7
43,J,3
43,K,11
43,B,1
43,A,0
44,D,5
44,Outside,105
44,E,16
44,IM1,3
44,GH,5
44,L,0
44,G,9
44,M,0
44,N,2
44,H,6
44,F,6
44,C,6
44,IM2,4
44,J,4
44,K,5
44,B,0
44,A,0
45,D,5
45,Outside,89
45,E,18
45,IM1,8
45,GH,8
45,L,2
45,G,7
45,M,0
45,N,2
45,H,8
45,F,7
45,C,10
45,IM2,2
45,J,6
45,K,7
45,B,0
45,A,0
46,D,5
46,Outside,97
46,E,14
46,IM1,6
46,GH,7
46,L,1
46,G,4
46,M,0
46,N,2
46,H,8
46,F,7
46,C,4
46,IM2,2
46,J,3
46,K,7
46,B,1
46,A,1
47,D,6
47,Outside,99
47,E,18
47,IM1,8
47,GH,7
47,L,2
47,G,5
47,M,0
47,N,2
47,H,3
47,F,11
47,C,3
47,IM2,5
47,J,5
47,K,7
47,B,1
47,A,0
48,D,7
48,Outside,102
48,E,15
48,IM1,5
48,GH,6
48,L,0
48,G,9
48,M,0
48,N,2
48,H,5
48,F,11
48,C,3
48,IM2,2
48,J,3
48,K,6
48,B,2
48,A,0
49,D,4
49,Outside,103
49,E,13
49,IM1,8
49,GH,5
49,L,1
49,G,9
49,M,0
49,N,2
49,H,6
49,F,12
49,C,5
49,IM2,5
49,J,2
49,K,4
49,B,0
49,A,0
50,D,4
50,Outside,103
50,E,14
50,IM1,7
50,GH,8
50,L,0
50,G,7
50,M,0
50,N,1
50,H,8
50,F,6
50,C,4
50,IM2,6
50,J,5
50,K,7
50,B,1
50,A,0
51,D,8
51,Outside,80
51,E,24
51,IM1,6
51,GH,11
51,L,1
51,G,11
51,M,0
51,N,1
51,H,10
51,F,6
51,C,2
51,IM2,9
51,J,2
51,K,3
51,B,2
51,A,1
52,D,8
52,Outside,92
52,E,17
52,IM1,9
52,GH,8
52,L,0
52,G,8
52,M,0
52,N,2
52,H,6
52,F,8
52,C,3
52,IM2,6
52,J,4
52,K,6
52,B,1
52,A,1
53,D,4
53,Outside,87
53,E,20
53,IM1,7
53,GH,7
53,L,1
53,G,9
53,M,0
53,N,2
53,H,12
53,F,9
53,C,2
53,IM2,2
53,J,2
53,K,5
53,B,1
53,A,1
54,D,5
54,Outside,89
54,E,22
54,IM1,5
54,GH,8
54,L,0
54,G,11
54,M,1
54,N,1
54,H,10
54,F,6
54,C,3
54,IM2,8
54,J,3
54,K,6
54,B,2
54,A,0
55,D,6
55,Outside,92
55,E,18
55,IM1,7
55,GH,7
55,L,1
55,G,7
55,M,0
55,N,2
55,H,5
55,F,6
55,C,2
55,IM2,4
55,J,3
55,K,6
55,B,3
55,A,0
56,D,4
56,Outside,106
56,E,17
56,IM1,10
56,GH,8
56,L,1
56,G,9
56,M,1
56,N,2
56,H,9
56,F,5
56,C,2
56,IM2,4
56,J,2
56,K,5
56,B,1
56,A,0
57,D,8
57,Outside,101
57,E,14
57,IM1,7
57,GH,8
57,L,1
57,G,11
57,M,1
57,N,2
57,H,8
57,F,11
57,C,4
57,IM2,6
57,J,2
57,K,6
57,B,0
57,A,0
58,D,12
58,Outside,81
58,E,17
58,IM1,7
58,GH,7
58,L,0
58,G,7
58,M,1
58,N,2
58,H,9
58,F,11
58,C,4
58,IM2,6
58,J,3
58,K,9
58,B,1
58,A,0
59,D,4
59,Outside,99
59,E,20
59,IM1,8
59,GH,6
59,L,1
59,G,7
59,M,1
59,N,1
59,H,6
59,F,7
59,C,4
59,IM2,4
59,J,0
59,K,9
59,B,3
59,A,0
60,D,5
60,Outside,81
60,E,20
60,IM1,7
60,GH,6
60,L,1
60,G,8
60,M,1
60,N,2
60,H,7
60,F,9
60,C,6
60,IM2,4
60,J,2
60,K,8
60,B,3
60,A,0
61,D,3
61,Outside,96
61,E,16
61,IM1,4
61,GH,11
61,L,0
61,G,3
61,M,1
61,N,2
61,H,6
61,F,10
61,C,3
61,IM2,4
61,J,3
61,K,8
61,B,3
61,A,0
62,D,6
62,Outside,70
62,E,25
62,IM1,7
62,GH,8
62,L,0
62,G,7
62,M,1
62,N,1
62,H,9
62,F,6
62,C,6
62,IM2,6
62,J,3
62,K,11
62,B,2
62,A,0
63,D,8
63,Outside,88
63,E,22
63,IM1,4
63,GH,5
63,L,1
63,G,8
63,M,1
63,N,1
63,H,7
63,F,5
63,C,3
63,IM2,6
63,J,2
63,K,9
63,B,1
63,A,0
64,D,7
64,Outside,77
64,E,18
64,IM1,8
64,GH,9
64,L,1
64,G,10
64,M,1
64,N,2
64,H,5
64,F,8
64,C,4
64,IM2,3
64,J,2
64,K,5
64,B,1
64,A,0
65,D,7
65,Outside,86
65,E,19
65,IM1,5
65,GH,3
65,L,0
65,G,6
65,M,1
65,N,2
65,H,5
65,F,11
65,C,3
65,IM2,2
65,J,4
65,K,8
65,B,2
65,A,0
66,D,8
66,Outside,89
66,E,15
66,IM1,7
66,GH,6
66,L,2
66,G,13
66,M,1
66,N,3
66,H,7
66,F,5
66,C,3
66,IM2,3
66,J,4
66,K,7
66,B,1
66,A,1
67,D,6
67,Outside,90
67,E,18
67,IM1,7
67,GH,5
67,L,2
67,G,9
67,M,1
67,N,3
67,H,5
67,F,12
67,C,5
67,IM2,4
67,J,3
67,K,9
67,B,3
67,A,0
68,D,5
68,Outside,84
68,E,19
68,IM1,6
68,GH,10
68,L,1
68,G,15
68,M,1
68,N,1
68,H,7
68,F,8
68,C,3
68,IM2,3
68,J,3
68,K,9
68,B,0
68,A,0
69,D,4
69,Outside,88
69,E,25
69,IM1,7
69,GH,10
69,L,2
69,G,5
69,M,1
69,N,2
69,H,12
69,F,4
69,C,4
69,IM2,4
69,J,2
69,K,9
69,B,5
69,A,0
70,D,3
70,Outside,92
70,E,25
70,IM1,7
70,GH,8
70,L,2
70,G,6
70,M,1
70,N,2
70,H,2
70,F,9
70,C,4
70,IM2,7
70,J,3
70,K,10
70,B,2
70,A,0
71,D,6
71,Outside,87
71,E,21
71,IM1,4
71,GH,16
71,L,2
71,G,6
71,M,1
71,N,1
71,H,4
71,F,6
71,C,3
71,IM2,4
71,J,5
71,K,7
71,B,3
71,A,0
72,D,3
72,Outside,100
72,E,21
72,IM1,7
72,GH,12
72,L,1
72,G,5
72,M,1
72,N,1
72,H,8
72,F,4
72,C,3
72,IM2,3
72,J,4
72,K,8
72,B,2
72,A,0
73,D,5
73,Outside,83
73,E,20
73,IM1,5
73,GH,9
73,L,1
73,G,7
73,M,1
73,N,2
73,H,8
73,F,14
73,C,5
73,IM2,2
73,J,2
73,K,11
73,B,2
73,A,1
74,D,7
74,Outside,84
74,E,21
74,IM1,10
74,GH,5
74,L,2
74,G,10
74,M,1
74,N,1
74,H,4
74,F,13
74,C,3
74,IM2,7
74,J,6
74,K,6
74,B,2
74,A,0
75,D,8
75,Outside,103
75,E,19
75,IM1,4
75,GH,6
75,L,1
75,G,2
75,M,1
75,N,1
75,H,4
75,F,12
75,C,4
75,IM2,6
75,J,3
75,K,9
75,B,2
75,A,0
76,D,6
76,Outside,79
76,E,21
76,IM1,5
76,GH,7
76,L,3
76,G,9
76,M,1
76,N,2
76,H,5
76,F,15
76,C,3
76,IM2,6
76,J,3
76,K,7
76,B,5
76,A,0
77,D,5
77,Outside,99
77,E,18
77,IM1,6
77,GH,4
77,L,2
77,G,5
77,M,1
77,N,2
77,H,4
77,F,16
77,C,3
77,IM2,4
77,J,2
77,K,10
77,B,4
77,A,0
78,D,7
78,Outside,81
78,E,10
78,IM1,4
78,GH,5
78,L,2
78,G,8
78,M,1
78,N,2
78,H,9
78,F,20
78,C,6
78,IM2,3
78,J,4
78,K,9
78,B,6
78,A,0
79,D,4
79,Outside,87
79,E,14
79,IM1,8
79,GH,9
79,L,2
79,G,7
79,M,1
79,N,1
79,H,8
79,F,17
79,C,5
79,IM2,1
79,J,5
79,K,7
79,B,3
79,A,0
80,D,8
80,Outside,97
80,E,14
80,IM1,5
80,GH,5
80,L,1
80,G,6
80,M,1
80,N,1
80,H,5
80,F,16
80,C,6
80,IM2,3
80,J,2
80,K,9
80,B,0
80,A,0
81,D,7
81,Outside,80
81,E,17
81,IM1,4
81,GH,10
81,L,3
81,G,9
81,M,1
81,N,1
81,H,12
81,F,13
81,C,5
81,IM2,4
81,J,3
81,K,7
81,B,1
81,A,0
82,D,10
82,Outside,95
82,E,17
82,IM1,6
82,GH,10
82,L,1
82,G,9
82,M,1
82,N,1
82,H,9
82,F,8
82,C,6
82,IM2,2
82,J,4
82,K,5
82,B,3
82,A,0
83,D,10
83,Outside,97
83,E,15
83,IM1,3
83,GH,11
83,L,3
83,G,4
83,M,1
83,N,3
83,H,4
83,F,10
83,C,5
83,IM2,0
83,J,5
83,K,3
83,B,2
83,A,0
84,D,6
84,Outside,102
84,E,21
84,IM1,3
84,GH,4
84,L,2
84,G,4
84,M,1
84,N,1
84,H,6
84,F,9
84,C,6
84,IM2,0
84,J,5
84,K,8
84,B,1
84,A,0
85,D,10
85,Outside,73
85,E,22
85,IM1,6
85,GH,2
85,L,1
85,G,7
85,M,1
85,N,2
85,H,8
85,F,10
85,C,6
85,IM2,1
85,J,4
85,K,10
85,B,4
85,A,0
86,D,18
86,Outside,59
86,E,25
86,IM1,3
86,GH,9
86,L,1
86,G,9
86,M,1
86,N,2
86,H,4
86,F,15
86,C,6
86,IM2,1
86,J,5
86,K,9
86,B,1
86,A,0
87,D,9
87,Outside,102
87,E,6
87,IM1,3
87,GH,8
87,L,1
87,G,2
87,M,1
87,N,2
87,H,5
87,F,16
87,C,7
87,IM2,0
87,J,3
87,K,8
87,B,3
87,A,0
88,D,9
88,Outside,86
88,E,11
88,IM1,2
88,GH,6
88,L,2
88,G,7
88,M,1
88,N,3
88,H,8
88,F,15
88,C,6
88,IM2,1
88,J,4
88,K,8
88,B,2
88,A,0
89,D,7
89,Outside,95
89,E,15
89,IM1,5
89,GH,11
89,L,2
89,G,6
89,M,2
89,N,1
89,H,8
89,F,9
89,C,5
89,IM2,1
89,J,6
89,K,2
89,B,2
89,A,0
90,D,7
90,Outside,103
90,E,13
90,IM1,3
90,GH,7
90,L,3
90,G,7
90,M,0
90,N,2
90,H,5
90,F,7
90,C,9
90,IM2,3
90,J,3
90,K,6
90,B,1
90,A,0
91,D,3
91,Outside,107
91,E,10
91,IM1,5
91,GH,5
91,L,6
91,G,5
91,M,1
91,N,2
91,H,6
91,F,11
91,C,2
91,IM2,2
91,J,7
91,K,4
91,B,4
91,A,0
92,D,5
92,Outside,98
92,E,12
92,IM1,5
92,GH,4
92,L,4
92,G,9
92,M,0
92,N,2
92,H,10
92,F,8
92,C,3
92,IM2,3
92,J,5
92,K,6
92,B,3
92,A,0
93,D,7
93,Outside,86
93,E,15
93,IM1,6
93,GH,3
93,L,4
93,G,10
93,M,0
93,N,2
93,H,5
93,F,6
93,C,3
93,IM2,5
93,J,5
93,K,8
93,B,10
93,A,0
94,D,6
94,Outside,99
94,E,12
94,IM1,6
94,GH,5
94,L,3
94,G,11
94,M,0
94,N,1
94,H,5
94,F,12
94,C,6
94,IM2,5
94,J,2
94,K,8
94,B,5
94,A,0
95,D,8
95,Outside,94
95,E,12
95,IM1,9
95,GH,4
95,L,4
95,G,9
95,M,0
95,N,1
95,H,8
95,F,7
95,C,5
95,IM2,3
95,J,2
95,K,7
95,B,5
95,A,0
96,D,9
96,Outside,100
96,E,11
96,IM1,6
96,GH,6
96,L,3
96,G,5
96,M,0
96,N,1
96,H,8
96,F,10
96,C,6
96,IM2,6
96,J,1
96,K,9
96,B,6
96,A,0
97,D,5
97,Outside,96
97,E,17
97,IM1,6
97,GH,2
97,L,0
97,G,7
97,M,0
97,N,1
97,H,8
97,F,7
97,C,4
97,IM2,4
97,J,1
97,K,11
97,B,4
97,A,0
98,D,5
98,Outside,103
98,E,10
98,IM1,8
98,GH,5
98,L,3
98,G,4
98,M,0
98,N,1
98,H,5
98,F,10
98,C,6
98,IM2,9
98,J,2
98,K,11
98,B,7
98,A,0
99,D,4
99,Outside,105
99,E,14
99,IM1,5
99,GH,7
99,L,2
99,G,7
99,M,0
99,N,1
99,H,12
99,F,10
99,C,5
99,IM2,4
99,J,4
99,K,7
99,B,4
99,A,0
100,D,9
100,Outside,84
100,E,14
100,IM1,4
100,GH,8
100,L,1
100,G,7
100,M,0
100,N,1
100,H,8
100,F,11
100,C,5
100,IM2,6
100,J,2
100,K,11
100,B,3
100,A,0
101,D,4
101,Outside,106
101,E,15
101,IM1,6
101,GH,6
101,L,3
101,G,2
101,M,0
101,N,0
101,H,13
101,F,14
101,C,4
101,IM2,3
101,J,2
101,K,6
101,B,2
101,A,0
102,D,3
102,Outside,99
102,E,14
102,IM1,11
102,GH,5
102,L,1
102,G,5
102,M,1
102,N,0
102,H,14
102,F,7
102,C,5
102,IM2,5
102,J,4
102,K,8
102,B,2
102,A,0
103,D,5
103,Outside,96
103,E,15
103,IM1,6
103,GH,6
103,L,1
103,G,7
103,M,1
103,N,2
103,H,10
103,F,5
103,C,5
103,IM2,4
103,J,3
103,K,10
103,B,3
103,A,0
104,D,4
104,Outside,82
104,E,12
104,IM1,8
104,GH,6
104,L,2
104,G,9
104,M,0
104,N,2
104,H,10
104,F,12
104,C,6
104,IM2,3
104,J,2
104,K,10
104,B,3
104,A,0
105,D,4
105,Outside,93
105,E,9
105,IM1,12
105,GH,5
105,L,3
105,G,10
105,M,0
105,N,2
105,H,9
105,F,9
105,C,4
105,IM2,4
105,J,2
105,K,7
105,B,1
105,A,0
106,D,1
106,Outside,93
106,E,8
106,IM1,8
106,GH,6
106,L,1
106,G,8
106,M,0
106,N,2
106,H,13
106,F,5
106,C,5
106,IM2,3
106,J,7
106,K,9
106,B,0
106,A,1
107,D,4
107,Outside,86
107,E,11
107,IM1,10
107,GH,4
107,L,1
107,G,10
107,M,0
107,N,2
107,H,11
107,F,6
107,C,5
107,IM2,4
107,J,6
107,K,9
107,B,0
107,A,0
108,D,5
108,Outside,87
108,E,12
108,IM1,9
108,GH,4
108,L,2
108,G,6
108,M,0
108,N,2
108,H,10
108,F,6
108,C,4
108,IM2,5
108,J,5
108,K,6
108,B,3
108,A,0
109,D,1
109,Outside,89
109,E,12
109,IM1,11
109,GH,0
109,L,1
109,G,7
109,M,0
109,N,2
109,H,9
109,F,10
109,C,3
109,IM2,5
109,J,7
109,K,3
109,B,3
109,A,0
110,D,3
110,Outside,85
110,E,14
110,IM1,9
110,GH,4
110,L,4
110,G,6
110,M,0
110,N,2
110,H,9
110,F,14
110,C,3
110,IM2,2
110,J,4
110,K,3
110,B,3
110,A,0
111,D,4
111,Outside,97
111,E,10
111,IM1,11
111,GH,4
111,L,2
111,G,6
111,M,0
111,N,3
111,H,11
111,F,10
111,C,3
111,IM2,7
111,J,3
111,K,5
111,B,2
111,A,0
112,D,7
112,Outside,75
112,E,11
112,IM1,10
112,GH,4
112,L,1
112,G,8
112,M,0
112,N,3
112,H,13
112,F,8
112,C,3
112,IM2,5
112,J,5
112,K,8
112,B,2
112,A,0
113,D,1
113,Outside,93
113,E,14
113,IM1,11
113,GH,6
113,L,5
113,G,4
113,M,0
113,N,3
113,H,8
113,F,9
113,C,6
113,IM2,4
113,J,6
113,K,5
113,B,0
113,A,0
114,D,3
114,Outside,100
114,E,10
114,IM1,10
114,GH,1
114,L,1
114,G,6
114,M,0
114,N,3
114,H,10
114,F,6
114,C,4
114,IM2,3
114,J,6
114,K,7
114,B,1
114,A,0
115,D,2
115,Outside,106
115,E,9
115,IM1,8
115,GH,6
115,L,3
115,G,5
115,M,0
115,N,3
115,H,8
115,F,10
115,C,5
115,IM2,4
115,J,3
115,K,5
115,B,1
115,A,0
116,D,2
116,Outside,106
116,E,10
116,IM1,8
116,GH,6
116,L,1
116,G,7
116,M,0
116,N,2
116,H,6
116,F,6
116,C,3
116,IM2,4
116,J,4
116,K,6
116,B,1
116,A,0
117,D,7
117,Outside,102
117,E,10
117,IM1,7
117,GH,6
117,L,1
117,G,8
117,M,0
117,N,2
117,H,11
117,F,6
117,C,5
117,IM2,2
117,J,5
117,K,6
117,B,2
117,A,0
118,D,5
118,Outside,99
118,E,15
118,IM1,8
118,GH,4
118,L,2
118,G,10
118,M,0
118,N,2
118,H,8
118,F,7
118,C,6
118,IM2,4
118,J,4
118,K,4
118,B,1
118,A,0
119,D,4
119,Outside,88
119,E,13
119,IM1,6
119,GH,5
119,L,2
119,G,5
119,M,0
119,N,2
119,H,10
119,F,9
119,C,4
119,IM2,3
119,J,4
119,K,7
119,B,2
119,A,0
120,D,2
120,Outside,83
120,E,13
120,IM1,10
120,GH,5
120,L,1
120,G,8
120,M,1
120,N,1
120,H,10
120,F,5
120,C,3
120,IM2,2
120,J,5
120,K,9
120,B,4
120,A,0
121,D,2
121,Outside,95
121,E,12
121,IM1,12
121,GH,3
121,L,2
121,G,6
121,M,0
121,N,3
121,H,10
121,F,9
121,C,3
121,IM2,4
121,J,4
121,K,5
121,B,3
121,A,0
122,D,4
122,Outside,97
122,E,10
122,IM1,5
122,GH,4
122,L,1
122,G,5
122,M,0
122,N,2
122,H,9
122,F,4
122,C,3
122,IM2,3
122,J,5
122,K,5
122,B,5
122,A,0
123,D,5
123,Outside,97
123,E,14
123,IM1,8
123,GH,3
123,L,1
123,G,9
123,M,0
123,N,3
123,H,8
123,F,5
123,C,3
123,IM2,3
123,J,4
123,K,3
123,B,4
123,A,0
124,D,3
124,Outside,83
124,E,20
124,IM1,9
124,GH,4
124,L,2
124,G,4
124,M,0
124,N,3
124,H,9
124,F,5
124,C,4
124,IM2,1
124,J,7
124,K,6
124,B,3
124,A,1
125,D,5
125,Outside,87
125,E,17
125,IM1,5
125,GH,1
125,L,2
125,G,7
125,M,0
125,N,2
125,H,10
125,F,8
125,C,3
125,IM2,3
125,J,2
125,K,6
125,B,4
125,A,0
126,D,5
126,Outside,95
126,E,16
126,IM1,3
126,GH,4
126,L,1
126,G,5
126,M,0
126,N,2
126,H,10
126,F,4
126,C,3
126,IM2,3
126,J,5
126,K,6
126,B,4
126,A,0
127,D,3
127,Outside,92
127,E,15
127,IM1,5
127,GH,3
127,L,2
127,G,5
127,M,0
127,N,2
127,H,7
127,F,5
127,C,3
127,IM2,5
127,J,4
127,K,6
127,B,4
127,A,0
128,D,3
128,Outside,81
128,E,17
128,IM1,5
128,GH,7
128,L,1
128,G,10
128,M,0
128,N,3
128,H,9
128,F,5
128,C,4
128,IM2,4
128,J,2
128,K,5
128,B,2
128,A,0
129,D,3
129,Outside,92
129,E,17
129,IM1,5
