time_index,area,num_people
15,C,5
15,L,3
15,M,1
15,A,0
16,Outside,99
16,GH,9
16,K,8
16,N,2
16,G,14
16,B,4
16,D,16
16,E,19
16,F,8
16,H,10
16,J,5
16,IM1,14
16,IM2,4
16,C,5
16,L,5
16,M,0
16,A,0
17,Outside,108
17,GH,4
17,K,7
17,N,1
17,G,12
17,B,6
17,D,7
17,E,13
17,F,12
17,H,13
17,J,7
17,IM1,27
17,IM2,3
17,C,4
17,L,4
17,M,1
17,A,0
18,Outside,112
18,GH,8
18,K,11
18,N,2
18,G,13
18,B,4
18,D,12
18,E,13
18,F,12
18,H,11
18,J,5
18,IM1,22
18,IM2,2
18,C,3
18,L,7
18,M,0
18,A,0
19,Outside,122
19,GH,5
19,K,9
19,N,2
19,G,13
19,B,12
19,D,8
19,E,27
19,F,10
19,H,11
19,J,3
19,IM1,3
19,IM2,2
19,C,2
19,L,5
19,M,0
19,A,0
20,Outside,101
20,GH,4
20,K,11
20,N,1
20,G,14
20,B,5
20,D,10
20,E,11
20,F,14
20,H,12
20,J,5
20,IM1,18
20,IM2,3
20,C,4
20,L,5
20,M,1
20,A,0
21,Outside,106
21,GH,3
21,K,7
21,N,1
21,G,8
21,B,5
21,D,9
21,E,28
21,F,13
21,H,11
21,J,4
21,IM1,7
21,IM2,3
21,C,5
21,L,5
21,M,1
21,A,0
22,Outside,122
22,GH,7
22,K,10
22,N,0
22,G,11
22,B,7
22,D,10
22,E,18
22,F,10
22,H,11
22,J,4
22,IM1,2
22,IM2,2
22,C,3
22,L,5
22,M,1
22,A,0
23,Outside,136
23,GH,1
23,K,7
23,N,1
23,G,9
23,B,4
23,D,12
23,E,11
23,F,7
23,H,13
23,J,3
23,IM1,10
23,IM2,2
23,C,1
23,L,5
23,M,1
23,A,0
24,Outside,109
24,GH,3
24,K,7
24,N,1
24,G,12
24,B,5
24,D,9
24,E,18
24,F,10
24,H,16
24,J,4
24,IM1,13
24,IM2,4
24,C,3
24,L,3
24,M,0
24,A,0
25,Outside,115
25,GH,5
25,K,7
25,N,1
25,G,11
25,B,3
25,D,9
25,E,12
25,F,12
25,H,15
25,J,7
25,IM1,13
25,IM2,5
25,C,4
25,L,6
25,M,1
25,A,0
26,Outside,111
26,GH,9
26,K,8
26,N,2
26,G,15
26,B,4
26,D,10
26,E,14
26,F,13
26,H,11
26,J,4
26,IM1,8
26,IM2,0
26,C,4
26,L,4
26,M,1
26,A,0
27,Outside,89
27,GH,7
27,K,10
27,N,2
27,G,15
27,B,5
27,D,12
27,E,14
27,F,15
27,H,11
27,J,8
27,IM1,12
27,IM2,5
27,C,4
27,L,3
27,M,2
27,A,0
28,Outside,112
28,GH,6
28,K,8
28,N,2
28,G,12
28,B,6
28,D,15
28,E,15
28,F,9
28,H,12
28,J,1
28,IM1,8
28,IM2,4
28,C,3
28,L,6
28,M,1
28,A,0
29,Outside,103
29,GH,6
29,K,7
29,N,1
29,G,13
29,B,5
29,D,13
29,E,16
29,F,10
29,H,16
29,J,3
29,IM1,6
29,IM2,3
29,C,3
29,L,6
29,M,1
29,A,0
30,Outside,99
30,GH,11
30,K,9
30,N,1
30,G,17
30,B,6
30,D,7
30,E,13
30,F,12
30,H,17
30,J,4
30,IM1,11
30,IM2,1
30,C,5
30,L,4
30,M,1
30,A,0
31,Outside,112
31,GH,14
31,K,10
31,N,1
31,G,11
31,B,4
31,D,11
31,E,9
31,F,7
31,H,11
31,J,6
31,IM1,10
31,IM2,5
31,C,3
31,L,5
31,M,2
31,A,0
32,Outside,89
32,GH,9
32,K,11
32,N,1
32,G,14
32,B,6
32,D,19
32,E,15
32,F,18
32,H,14
32,J,3
32,IM1,10
32,IM2,2
32,C,3
32,L,5
32,M,1
32,A,0
33,Outside,99
33,GH,5
33,K,10
33,N,1
33,G,15
33,B,9
33,D,10
33,E,13
33,F,16
33,H,22
33,J,2
33,IM1,8
33,IM2,3
33,C,3
33,L,4
33,M,2
33,A,0
34,Outside,94
34,GH,7
34,K,8
34,N,1
34,G,14
34,B,4
34,D,15
34,E,14
34,F,19
34,H,13
34,J,4
34,IM1,11
34,IM2,3
34,C,4
34,L,3
34,M,1
34,A,0
35,Outside,87
35,GH,4
35,K,9
35,N,1
35,G,14
35,B,2
35,D,16
35,E,13
35,F,22
35,H,20
35,J,4
35,IM1,8
35,IM2,3
35,C,4
35,L,3
35,M,2
35,A,0
36,Outside,103
36,GH,6
36,K,4
36,N,1
36,G,13
36,B,5
36,D,10
36,E,15
36,F,15
36,H,15
36,J,4
36,IM1,14
36,IM2,6
36,C,4
36,L,4
36,M,0
36,A,0
37,Outside,108
37,GH,11
37,K,6
37,N,1
37,G,13
37,B,5
37,D,15
37,E,17
37,F,15
37,H,10
37,J,2
37,IM1,11
37,IM2,4
37,C,4
37,L,3
37,M,1
37,A,0
38,Outside,98
38,GH,8
38,K,8
38,N,3
38,G,13
38,B,6
38,D,13
38,E,13
38,F,19
38,H,12
38,J,4
38,IM1,13
38,IM2,0
38,C,3
38,L,4
38,M,1
38,A,0
39,Outside,97
39,GH,11
39,K,7
39,N,2
39,G,14
39,B,4
39,D,10
39,E,12
39,F,16
39,H,11
39,J,6
39,IM1,10
39,IM2,3
39,C,6
39,L,3
39,M,0
39,A,0
40,Outside,88
40,GH,11
40,K,11
40,N,2
40,G,12
40,B,6
40,D,12
40,E,15
40,F,13
40,H,13
40,J,7
40,IM1,14
40,IM2,0
40,C,4
40,L,3
40,M,0
40,A,0
41,Outside,107
41,GH,10
41,K,11
41,N,1
41,G,13
41,B,4
41,D,8
41,E,16
41,F,9
41,H,15
41,J,2
41,IM1,12
41,IM2,1
41,C,5
41,L,3
41,M,2
41,A,0
42,Outside,89
42,GH,6
42,K,7
42,N,2
42,G,12
42,B,9
42,D,11
42,E,13
42,F,11
42,H,21
42,J,2
42,IM1,14
42,IM2,3
42,C,2
42,L,4
42,M,2
42,A,0
43,Outside,86
43,GH,6
43,K,10
43,N,1
43,G,12
43,B,4
43,D,13
43,E,13
43,F,12
43,H,14
43,J,5
43,IM1,17
43,IM2,2
43,C,3
43,L,3
43,M,2
43,A,0
44,Outside,81
44,GH,16
44,K,7
44,N,1
44,G,9
44,B,5
44,D,18
44,E,18
44,F,12
44,H,15
44,J,4
44,IM1,9
44,IM2,4
44,C,5
44,L,3
44,M,1
44,A,0
45,Outside,106
45,GH,2
45,K,8
45,N,0
45,G,15
45,B,4
45,D,12
45,E,15
45,F,11
45,H,15
45,J,2
45,IM1,9
45,IM2,2
45,C,2
45,L,3
45,M,0
45,A,0
46,Outside,95
46,GH,6
46,K,8
46,N,0
46,G,14
46,B,6
46,D,15
46,E,15
46,F,17
46,H,10
46,J,3
46,IM1,6
46,IM2,5
46,C,3
46,L,5
46,M,0
46,A,0
47,Outside,100
47,GH,6
47,K,10
47,N,1
47,G,10
47,B,3
47,D,14
47,E,14
47,F,15
47,H,16
47,J,3
47,IM1,7
47,IM2,7
47,C,5
47,L,4
47,M,0
47,A,0
48,Outside,96
48,GH,7
48,K,7
48,N,1
48,G,14
48,B,4
48,D,15
48,E,14
48,F,14
48,H,16
48,J,2
48,IM1,7
48,IM2,5
48,C,6
48,L,4
48,M,1
48,A,0
49,Outside,103
49,GH,12
49,K,7
49,N,1
49,G,12
49,B,6
49,D,16
49,E,18
49,F,9
49,H,11
49,J,2
49,IM1,5
49,IM2,6
49,C,6
49,L,5
49,M,0
49,A,0
50,Outside,105
50,GH,13
50,K,6
50,N,2
50,G,11
50,B,6
50,D,16
50,E,13
50,F,11
50,H,11
50,J,4
50,IM1,10
50,IM2,5
50,C,3
50,L,4
50,M,1
50,A,0
51,Outside,121
51,GH,10
51,K,7
51,N,1
51,G,9
51,B,4
51,D,12
51,E,13
51,F,11
51,H,10
51,J,3
51,IM1,13
51,IM2,2
51,C,6
51,L,4
51,M,0
51,A,0
52,Outside,107
52,GH,9
52,K,9
52,N,0
52,G,13
52,B,10
52,D,17
52,E,16
52,F,7
52,H,10
52,J,2
52,IM1,7
52,IM2,6
52,C,3
52,L,5
52,M,2
52,A,0
53,Outside,100
53,GH,6
53,K,8
53,N,2
53,G,8
53,B,4
53,D,15
53,E,15
53,F,12
53,H,18
53,J,4
53,IM1,6
53,IM2,7
53,C,9
53,L,2
53,M,0
53,A,0
54,Outside,90
54,GH,6
54,K,10
54,N,2
54,G,14
54,B,7
54,D,16
54,E,21
54,F,11
54,H,18
54,J,4
54,IM1,5
54,IM2,1
54,C,9
54,L,3
54,M,1
54,A,0
55,Outside,108
55,GH,5
55,K,6
55,N,2
55,G,11
55,B,6
55,D,12
55,E,21
55,F,10
55,H,15
55,J,3
55,IM1,8
55,IM2,2
55,C,6
55,L,3
55,M,1
55,A,0
56,Outside,88
56,GH,7
56,K,8
56,N,1
56,G,13
56,B,7
56,D,14
56,E,26
56,F,7
56,H,18
56,J,5
56,IM1,6
56,IM2,2
56,C,8
56,L,4
56,M,0
56,A,0
57,Outside,110
57,GH,7
57,K,8
57,N,0
57,G,9
57,B,7
57,D,13
57,E,18
57,F,6
57,H,16
57,J,3
57,IM1,4
57,IM2,4
57,C,4
57,L,3
57,M,0
57,A,0
58,Outside,112
58,GH,7
58,K,10
58,N,2
58,G,10
58,B,7
58,D,11
58,E,15
58,F,14
58,H,11
58,J,3
58,IM1,6
58,IM2,1
58,C,6
58,L,3
58,M,0
58,A,0
59,Outside,105
59,GH,5
59,K,11
59,N,0
59,G,13
59,B,7
59,D,10
59,E,18
59,F,5
59,H,13
59,J,3
59,IM1,5
59,IM2,3
59,C,6
59,L,3
59,M,1
59,A,0
60,Outside,84
60,GH,12
60,K,12
60,N,1
60,G,11
60,B,6
60,D,14
60,E,16
60,F,10
60,H,17
60,J,1
60,IM1,8
60,IM2,1
60,C,7
60,L,5
60,M,1
60,A,0
61,Outside,102
61,GH,17
61,K,9
61,N,2
61,G,6
61,B,6
61,D,9
61,E,16
61,F,9
61,H,10
61,J,1
61,IM1,12
61,IM2,3
61,C,5
61,L,4
61,M,1
61,A,0
62,Outside,94
62,GH,12
62,K,9
62,N,2
62,G,9
62,B,3
62,D,14
62,E,13
62,F,14
62,H,13
62,J,3
62,IM1,12
62,IM2,4
62,C,9
62,L,6
62,M,1
62,A,0
63,Outside,94
63,GH,10
63,K,9
63,N,2
63,G,10
63,B,7
63,D,11
63,E,17
63,F,17
63,H,12
63,J,1
63,IM1,9
63,IM2,1
63,C,6
63,L,4
63,M,1
63,A,0
64,Outside,108
64,GH,12
64,K,11
64,N,1
64,G,11
64,B,4
64,D,9
64,E,16
64,F,12
64,H,10
64,J,2
64,IM1,13
64,IM2,4
64,C,4
64,L,4
64,M,1
64,A,0
65,Outside,102
65,GH,10
65,K,9
65,N,1
65,G,15
65,B,7
65,D,6
65,E,10
65,F,13
65,H,8
65,J,2
65,IM1,13
65,IM2,3
65,C,6
65,L,5
65,M,1
65,A,0
66,Outside,108
66,GH,8
66,K,7
66,N,0
66,G,14
66,B,5
66,D,12
66,E,12
66,F,8
66,H,12
66,J,2
66,IM1,14
66,IM2,1
66,C,7
66,L,5
66,M,1
66,A,0
67,Outside,106
67,GH,9
67,K,9
67,N,2
67,G,16
67,B,7
67,D,9
67,E,14
67,F,13
67,H,13
67,J,3
67,IM1,15
67,IM2,1
67,C,4
67,L,4
67,M,1
67,A,0
68,Outside,105
68,GH,7
68,K,8
68,N,3
68,G,18
68,B,7
68,D,9
68,E,18
68,F,12
68,H,14
68,J,3
68,IM1,15
68,IM2,0
68,C,3
68,L,6
68,M,1
68,A,0
69,Outside,121
69,GH,8
69,K,7
69,N,3
69,G,13
69,B,3
69,D,9
69,E,11
69,F,10
69,H,11
69,J,2
69,IM1,10
69,IM2,3
69,C,3
69,L,3
69,M,2
69,A,0
70,Outside,92
70,GH,13
70,K,8
70,N,2
70,G,17
70,B,5
70,D,9
70,E,22
70,F,9
70,H,15
70,J,4
70,IM1,10
70,IM2,3
70,C,2
70,L,6
70,M,2
70,A,0
71,Outside,126
71,GH,9
71,K,9
71,N,2
71,G,16
71,B,3
71,D,11
71,E,7
71,F,10
71,H,13
71,J,0
71,IM1,14
71,IM2,3
71,C,2
71,L,3
71,M,1
71,A,0
72,Outside,119
72,GH,6
72,K,8
72,N,2
72,G,14
72,B,10
72,D,9
72,E,15
72,F,8
72,H,14
72,J,4
72,IM1,8
72,IM2,3
72,C,4
72,L,3
72,M,1
72,A,0
73,Outside,103
73,GH,7
73,K,12
73,N,2
73,G,15
73,B,5
73,D,9
73,E,18
73,F,12
73,H,16
73,J,2
73,IM1,10
73,IM2,3
73,C,5
73,L,3
73,M,1
73,A,0
74,Outside,113
74,GH,9
74,K,7
74,N,2
74,G,9
74,B,7
74,D,13
74,E,12
74,F,10
74,H,13
74,J,1
74,IM1,11
74,IM2,5
74,C,2
74,L,3
74,M,1
74,A,0
75,Outside,105
75,GH,8
75,K,8
75,N,2
75,G,13
75,B,6
75,D,13
75,E,13
75,F,11
75,H,9
75,J,1
75,IM1,10
75,IM2,4
75,C,5
75,L,2
75,M,1
75,A,0
76,Outside,103
76,GH,7
76,K,10
76,N,1
76,G,11
76,B,4
76,D,14
76,E,19
76,F,13
76,H,9
76,J,2
76,IM1,9
76,IM2,2
76,C,6
76,L,2
76,M,3
76,A,0
77,Outside,121
77,GH,1
77,K,9
77,N,1
77,G,10
77,B,5
77,D,13
77,E,11
77,F,12
77,H,11
77,J,3
77,IM1,6
77,IM2,3
77,C,5
77,L,2
77,M,2
77,A,0
78,Outside,120
78,GH,10
78,K,10
78,N,1
78,G,8
78,B,10
78,D,5
78,E,12
78,F,7
78,H,13
78,J,3
78,IM1,7
78,IM2,0
78,C,6
78,L,2
78,M,2
78,A,0
79,Outside,116
79,GH,3
79,K,6
79,N,1
79,G,12
79,B,11
79,D,15
79,E,13
79,F,9
79,H,12
79,J,1
79,IM1,8
79,IM2,1
79,C,4
79,L,4
79,M,3
79,A,0
80,Outside,100
80,GH,4
80,K,8
80,N,1
80,G,14
80,B,11
80,D,13
80,E,17
80,F,11
80,H,15
80,J,3
80,IM1,8
80,IM2,0
80,C,4
80,L,4
80,M,1
80,A,0
81,Outside,96
81,GH,5
81,K,12
81,N,1
81,G,12
81,B,8
81,D,15
81,E,21
81,F,12
81,H,13
81,J,5
81,IM1,2
81,IM2,3
81,C,6
81,L,2
81,M,2
81,A,0
82,Outside,106
82,GH,6
82,K,5
82,N,1
82,G,10
82,B,5
82,D,13
82,E,18
82,F,11
82,H,14
82,J,3
82,IM1,7
82,IM2,2
82,C,5
82,L,3
82,M,2
82,A,0
83,Outside,97
83,GH,10
83,K,11
83,N,1
83,G,13
83,B,5
83,D,13
83,E,20
83,F,10
83,H,15
83,J,3
83,IM1,9
83,IM2,2
83,C,6
83,L,3
83,M,2
83,A,0
84,Outside,116
84,GH,9
84,K,10
84,N,0
84,G,10
84,B,4
84,D,12
84,E,13
84,F,11
84,H,12
84,J,2
84,IM1,7
84,IM2,3
84,C,3
84,L,3
84,M,2
84,A,1
85,Outside,119
85,GH,8
85,K,11
85,N,2
85,G,18
85,B,2
85,D,9
85,E,16
85,F,8
85,H,12
85,J,1
85,IM1,7
85,IM2,0
85,C,4
85,L,3
85,M,2
85,A,1
86,Outside,123
86,GH,8
86,K,9
86,N,1
86,G,14
86,B,3
86,D,10
86,E,15
86,F,10
86,H,12
86,J,2
86,IM1,3
86,IM2,2
86,C,6
86,L,2
86,M,1
86,A,0
87,Outside,120
87,GH,6
87,K,5
87,N,0
87,G,10
87,B,0
87,D,11
87,E,14
87,F,11
87,H,16
87,J,2
87,IM1,10
87,IM2,3
87,C,7
87,L,2
87,M,5
87,A,0
88,Outside,109
88,GH,9
88,K,8
88,N,0
88,G,13
88,B,0
88,D,14
88,E,17
88,F,14
88,H,15
88,J,2
88,IM1,7
88,IM2,2
88,C,7
88,L,5
88,M,1
88,A,0
89,Outside,128
89,GH,8
89,K,7
89,N,1
89,G,11
89,B,1
89,D,9
89,E,10
89,F,9
89,H,12
89,J,4
89,IM1,13
89,IM2,1
89,C,8
89,L,2
89,M,1
89,A,2
90,Outside,116
90,GH,11
90,K,9
90,N,1
90,G,10
90,B,3
90,D,16
90,E,9
90,F,10
90,H,15
90,J,1
90,IM1,4
90,IM2,0
90,C,6
90,L,5
90,M,1
90,A,0
91,Outside,110
91,GH,7
91,K,6
91,N,2
91,G,12
91,B,2
91,D,11
91,E,19
91,F,9
91,H,15
91,J,2
91,IM1,15
91,IM2,1
91,C,6
91,L,4
91,M,2
91,A,1
92,Outside,115
92,GH,5
92,K,8
92,N,2
92,G,11
92,B,2
92,D,17
92,E,9
92,F,9
92,H,14
92,J,2
92,IM1,6
92,IM2,7
92,C,6
92,L,5
92,M,2
92,A,1
93,Outside,125
93,GH,3
93,K,6
93,N,1
93,G,6
93,B,6
93,D,13
93,E,17
93,F,8
93,H,15
93,J,6
93,IM1,10
93,IM2,6
93,C,3
93,L,6
93,M,3
93,A,0
94,Outside,104
94,GH,4
94,K,6
94,N,1
94,G,11
94,B,8
94,D,19
94,E,13
94,F,11
94,H,14
94,J,3
94,IM1,10
94,IM2,3
94,C,2
94,L,4
94,M,2
94,A,0
95,Outside,108
95,GH,8
95,K,6
95,N,0
95,G,10
95,B,5
95,D,18
95,E,15
95,F,8
95,H,11
95,J,3
95,IM1,8
95,IM2,2
95,C,2
95,L,6
95,M,2
95,A,0
96,Outside,107
96,GH,6
96,K,5
96,N,1
96,G,12
96,B,9
96,D,19
96,E,18
96,F,8
96,H,12
96,J,4
96,IM1,12
96,IM2,1
96,C,3
96,L,5
96,M,1
96,A,0
97,Outside,121
97,GH,6
97,K,7
97,N,1
97,G,15
97,B,3
97,D,22
97,E,12
97,F,8
97,H,10
97,J,3
97,IM1,11
97,IM2,2
97,C,3
97,L,3
97,M,1
97,A,0
98,Outside,124
98,GH,5
98,K,5
98,N,1
98,G,12
98,B,3
98,D,19
98,E,11
98,F,8
98,H,9
98,J,2
98,IM1,11
98,IM2,4
98,C,3
98,L,5
98,M,0
98,A,0
99,Outside,99
99,GH,7
99,K,5
99,N,0
99,G,7
99,B,10
99,D,18
99,E,10
99,F,11
99,H,19
99,J,4
99,IM1,8
99,IM2,2
99,C,3
99,L,6
99,M,1
99,A,0
100,Outside,102
100,GH,7
100,K,7
100,N,1
100,G,11
100,B,6
100,D,17
100,E,21
100,F,9
100,H,11
100,J,5
100,IM1,3
100,IM2,6
100,C,3
100,L,4
100,M,1
100,A,0
101,Outside,108
101,GH,11
101,K,7
101,N,1
101,G,11
101,B,5
101,D,18
101,E,14
101,F,6
101,H,9
101,J,1
101,IM1,8
101,IM2,3
101,C,4
101,L,7
101,M,1
101,A,0
102,Outside,105
102,GH,8
102,K,8
102,N,1
102,G,8
102,B,2
102,D,14
102,E,23
102,F,10
102,H,12
102,J,2
102,IM1,11
102,IM2,6
102,C,7
102,L,4
102,M,1
102,A,0
103,Outside,110
103,GH,7
103,K,5
103,N,0
103,G,4
103,B,3
103,D,16
103,E,20
103,F,9
103,H,12
103,J,4
103,IM1,14
103,IM2,4
103,C,4
103,L,7
103,M,2
103,A,0
104,Outside,112
104,GH,6
104,K,8
104,N,0
104,G,10
104,B,4
104,D,14
104,E,16
104,F,7
104,H,12
104,J,2
104,IM1,10
104,IM2,2
104,C,2
104,L,8
104,M,0
104,A,0
105,Outside,114
105,GH,3
105,K,7
105,N,2
105,G,7
105,B,4
105,D,13
105,E,18
105,F,6
105,H,20
105,J,2
105,IM1,9
105,IM2,4
105,C,2
105,L,6
105,M,0
105,A,0
106,Outside,110
106,GH,8
106,K,12
106,N,2
106,G,9
106,B,3
106,D,15
106,E,13
106,F,9
106,H,18
106,J,2
106,IM1,13
106,IM2,4
106,C,3
106,L,4
106,M,1
106,A,0
107,Outside,116
107,GH,5
107,K,11
107,N,2
107,G,11
107,B,7
107,D,8
107,E,18
107,F,14
107,H,12
107,J,2
107,IM1,9
107,IM2,0
107,C,3
107,L,4
107,M,0
107,A,0
108,Outside,122
108,GH,7
108,K,9
108,N,2
108,G,9
108,B,2
108,D,9
108,E,20
108,F,10
108,H,11
108,J,4
108,IM1,8
108,IM2,1
108,C,2
108,L,5
108,M,2
108,A,2
109,Outside,121
109,GH,6
109,K,10
109,N,1
109,G,9
109,B,4
109,D,11
109,E,18
109,F,9
109,H,12
109,J,4
109,IM1,11
109,IM2,0
109,C,3
109,L,4
109,M,2
109,A,0
110,Outside,122
110,GH,8
110,K,7
110,N,2
110,G,11
110,B,4
110,D,14
110,E,13
110,F,13
110,H,9
110,J,3
110,IM1,9
110,IM2,2
110,C,2
110,L,5
110,M,2
110,A,0
111,Outside,131
111,GH,9
111,K,6
111,N,2
111,G,8
111,B,3
111,D,15
111,E,15
111,F,7
111,H,8
111,J,4
111,IM1,7
111,IM2,8
111,C,2
111,L,3
111,M,1
111,A,0
112,Outside,124
112,GH,6
112,K,8
112,N,1
112,G,13
112,B,3
112,D,18
112,E,12
112,F,8
112,H,8
112,J,5
112,IM1,6
112,IM2,7
112,C,4
112,L,4
112,M,1
112,A,0
113,Outside,113
113,GH,7
113,K,6
113,N,1
113,G,14
113,B,4
113,D,18
113,E,21
113,F,7
113,H,12
113,J,4
113,IM1,2
113,IM2,7
113,C,3
113,L,3
113,M,2
113,A,0
114,Outside,114
114,GH,8
114,K,8
114,N,0
114,G,13
114,B,3
114,D,18
114,E,14
114,F,11
114,H,11
114,J,7
114,IM1,10
114,IM2,2
114,C,9
114,L,4
114,M,1
114,A,0
115,Outside,114
115,GH,11
115,K,7
115,N,1
115,G,10
115,B,4
115,D,22
115,E,12
115,F,14
115,H,11
115,J,3
115,IM1,3
115,IM2,5
115,C,6
115,L,2
115,M,2
115,A,0
116,Outside,133
116,GH,6
116,K,7
116,N,2
116,G,13
116,B,1
116,D,17
116,E,15
116,F,7
116,H,12
116,J,5
116,IM1,8
116,IM2,3
116,C,8
116,L,2
116,M,1
116,A,0
117,Outside,125
117,GH,10
117,K,9
117,N,1
117,G,13
117,B,2
117,D,19
117,E,13
117,F,7
117,H,9
117,J,4
117,IM1,8
117,IM2,7
117,C,6
117,L,4
117,M,2
117,A,0
118,Outside,116
118,GH,9
118,K,8
118,N,1
118,G,15
118,B,1
118,D,20
118,E,12
118,F,9
118,H,13
118,J,5
118,IM1,10
118,IM2,6
118,C,7
118,L,5
118,M,2
118,A,0
119,Outside,116
119,GH,4
119,K,6
119,N,2
119,G,14
119,B,5
119,D,22
119,E,11
119,F,7
119,H,16
119,J,4
119,IM1,10
119,IM2,7
119,C,6
119,L,3
119,M,1
119,A,0
120,Outside,136
120,GH,9
120,K,9
120,N,2
120,G,12
120,B,4
120,D,12
120,E,8
120,F,6
120,H,16
120,J,2
120,IM1,10
120,IM2,4
120,C,4
120,L,3
120,M,1
120,A,0
121,Outside,111
121,GH,10
121,K,10
121,N,1
121,G,12
121,B,1
121,D,13
121,E,23
121,F,7
121,H,13
121,J,2
121,IM1,13
121,IM2,7
121,C,5
121,L,3
121,M,0
121,A,0
122,Outside,96
122,GH,12
122,K,9
122,N,1
122,G,14
122,B,2
122,D,18
122,E,21
122,F,5
122,H,12
122,J,3
122,IM1,10
122,IM2,9
122,C,5
122,L,4
122,M,0
122,A,0
123,Outside,90
123,GH,6
123,K,11
123,N,1
123,G,16
123,B,1
123,D,19
123,E,22
123,F,13
123,H,12
123,J,4
123,IM1,18
123,IM2,9
123,C,6
123,L,5
123,M,1
123,A,1
124,Outside,99
124,GH,10
124,K,7
124,N,0
124,G,14
124,B,2
124,D,18
124,E,16
124,F,9
124,H,14
124,J,6
124,IM1,11
124,IM2,11
124,C,5
124,L,5
124,M,0
124,A,1
125,Outside,86
125,GH,11
125,K,8
125,N,0
125,G,8
125,B,0
125,D,19
125,E,17
125,F,15
125,H,7
125,J,4
125,IM1,19
125,IM2,9
125,C,5
125,L,5
125,M,0
125,A,1
126,Outside,117
126,GH,9
126,K,6
126,N,0
126,G,9
126,B,3
126,D,7
126,E,12
126,F,9
126,H,12
126,J,4
126,IM1,16
126,IM2,5
126,C,5
126,L,6
126,M,1
126,A,0
127,Outside,111
127,GH,8
127,K,12
127,N,0
127,G,6
127,B,4
127,D,12
127,E,11
127,F,14
127,H,14
127,J,3
127,IM1,19
127,IM2,7
127,C,2
127,L,3
127,M,0
127,A,0
128,Outside,108
128,GH,2
128,K,8
128,N,0
128,G,12
128,B,3
128,D,15
128,E,14
128,F,7
128,H,14
128,J,3
128,IM1,14
128,IM2,6
128,C,4
128,L,3
128,M,2
128,A,0
129,Outside,100
129,GH,3
129,K,11
129,N,1
